x,y,part.a,part.b,dist,soil,ffreq
179700,330580,0,1,0.342324,1,3
179740,330580,0,1,0.336851,1,3
179780,330580,0,1,0.331429,1,3
179820,330580,0,1,0.315116,1,3
179860,330580,0,1,0.315094,1,2
179900,330580,0,1,0.315072,1,2
179940,330580,0,1,0.31505,1,2
179980,330580,0,1,0.315028,2,2
180020,330580,0,1,0.315007,2,2
180060,330580,0,1,0.314985,2,2
180100,330580,0,1,0.314968,2,2
180140,330580,0,1,0.314968,3,2
180180,330580,0,1,0.314968,3,2
180220,330580,0,1,0.314968,3,2
180260,330580,0,1,0.314968,2,2
180300,330580,0,1,0.314968,2,2
180340,330580,0,1,0.314985,2,2
180380,330580,0,1,0.315007,2,2
180420,330580,0,1,0.315028,2,2
178580,330540,0,1,0,1,1
178620,330540,0,1,0.0122243,1,1
178660,330540,0,1,0.0373395,1,2
178700,330540,0,1,0.0593662,1,2
178740,330540,0,1,0.0812247,1,2
178780,330540,0,1,0.103029,1,2
178820,330540,0,1,0.1357,1,2
178860,330540,0,1,0.162853,1,2
178900,330540,0,1,0.190091,1,2
178940,330540,0,1,0.211846,1,2
178980,330540,0,1,0.233596,1,2
179020,330540,0,1,0.255343,1,3
179060,330540,0,1,0.27709,1,1
179100,330540,0,1,0.309702,1,3
179140,330540,0,1,0.331454,1,3
179180,330540,0,1,0.353197,1,3
179220,330540,0,1,0.37494,1,3
179260,330540,0,1,0.396683,1,3
179300,330540,0,1,0.418425,1,2
179340,330540,0,1,0.440159,1,2
179380,330540,0,1,0.451031,1,2
179420,330540,0,1,0.456516,1,2
179460,330540,0,1,0.440167,1,2
179500,330540,0,1,0.418425,1,2
179540,330540,0,1,0.396683,1,2
179580,330540,0,1,0.37494,1,2
179620,330540,0,1,0.353197,1,2
179660,330540,0,1,0.336861,1,2
179700,330540,0,1,0.320577,1,2
179740,330540,0,1,0.298835,1,2
179780,330540,0,1,0.293359,1,2
179820,330540,0,1,0.287941,1,2
179860,330540,0,1,0.271622,1,2
179900,330540,0,1,0.2716,1,2
179940,330540,0,1,0.271579,1,2
179980,330540,0,1,0.271557,1,2
180020,330540,0,1,0.271535,1,2
180060,330540,0,1,0.271513,1,2
180100,330540,0,1,0.271496,1,2
180140,330540,0,1,0.271496,1,2
180180,330540,0,1,0.271496,1,2
180220,330540,0,1,0.271496,2,2
180260,330540,0,1,0.271496,2,2
180300,330540,0,1,0.271496,2,2
180340,330540,0,1,0.271513,2,2
180380,330540,0,1,0.271535,2,2
180420,330540,0,1,0.271557,2,2
180460,330540,0,1,0.271573,2,2
178540,330500,0,1,0,1,1
178580,330500,0,1,0.0054321,1,1
178620,330500,0,1,0.0373369,1,1
178660,330500,0,1,0.0593662,1,2
178700,330500,0,1,0.0812247,1,2
178740,330500,0,1,0.103029,1,2
178780,330500,0,1,0.12481,1,2
178820,330500,0,1,0.146578,1,2
178860,330500,0,1,0.179216,1,2
178900,330500,0,1,0.20637,1,2
178940,330500,0,1,0.233593,1,3
178980,330500,0,1,0.255343,1,3
179020,330500,0,1,0.27709,1,1
179060,330500,0,1,0.298835,1,1
179100,330500,0,1,0.32058,1,3
179140,330500,0,1,0.353189,1,3
179180,330500,0,1,0.37494,1,3
179220,330500,0,1,0.396683,1,3
179260,330500,0,1,0.418425,1,3
179300,330500,0,1,0.440167,1,2
179340,330500,0,1,0.461908,1,2
179380,330500,0,1,0.461906,1,2
179420,330500,0,1,0.440167,1,2
179460,330500,0,1,0.418425,1,2
179500,330500,0,1,0.396683,1,2
179540,330500,0,1,0.37494,1,2
179580,330500,0,1,0.353197,1,2
179620,330500,0,1,0.331454,1,2
179660,330500,0,1,0.30971,1,2
179700,330500,0,1,0.29337,1,2
179740,330500,0,1,0.277087,1,2
179780,330500,0,1,0.255343,1,2
179820,330500,0,1,0.249863,1,2
179860,330500,0,1,0.244449,1,2
179900,330500,0,1,0.228123,1,2
179940,330500,0,1,0.228101,1,2
179980,330500,0,1,0.228079,1,2
180020,330500,0,1,0.228057,1,2
180060,330500,0,1,0.228035,1,2
180100,330500,0,1,0.228019,1,2
180140,330500,0,1,0.228019,1,2
180180,330500,0,1,0.228019,1,2
180220,330500,0,1,0.228019,2,2
180260,330500,0,1,0.228019,2,2
180300,330500,0,1,0.228019,2,2
180340,330500,0,1,0.228035,2,2
180380,330500,0,1,0.228057,2,2
180420,330500,0,1,0.228079,2,2
180460,330500,0,1,0.228101,2,2
178540,330460,0,1,0.00135803,1,1
178580,330460,0,1,0.0264697,1,1
178620,330460,0,1,0.0537889,1,2
178660,330460,0,1,0.081222,1,2
178700,330460,0,1,0.103029,1,2
178740,330460,0,1,0.12481,1,2
178780,330460,0,1,0.146578,1,2
178820,330460,0,1,0.168339,1,2
178860,330460,0,1,0.190094,1,3
178900,330460,0,1,0.222718,1,3
178940,330460,0,1,0.249874,1,3
178980,330460,0,1,0.277087,1,3
179020,330460,0,1,0.298835,1,3
179060,330460,0,1,0.32058,1,3
179100,330460,0,1,0.342324,1,2
179140,330460,0,1,0.364067,1,2
179180,330460,0,1,0.396675,1,3
179220,330460,0,1,0.418425,1,3
179260,330460,0,1,0.440167,1,3
179300,330460,0,1,0.461908,1,3
179340,330460,0,1,0.472773,1,3
179380,330460,0,1,0.44558,1,2
179420,330460,0,1,0.418425,1,2
179460,330460,0,1,0.396683,1,2
179500,330460,0,1,0.37494,1,2
179540,330460,0,1,0.353197,1,2
179580,330460,0,1,0.331454,1,2
179620,330460,0,1,0.30971,1,2
179660,330460,0,1,0.287966,1,2
179700,330460,0,1,0.26622,1,2
179740,330460,0,1,0.249874,1,2
179780,330460,0,1,0.233593,1,2
179820,330460,0,1,0.211846,1,2
179860,330460,0,1,0.206359,1,2
179900,330460,0,1,0.200952,1,2
179940,330460,0,1,0.184614,1,2
179980,330460,0,1,0.184592,1,2
180020,330460,0,1,0.18457,1,2
180060,330460,0,1,0.184548,1,2
180100,330460,0,1,0.184532,1,2
180140,330460,0,1,0.184532,1,2
180180,330460,0,1,0.184532,1,2
180220,330460,0,1,0.184532,1,2
180260,330460,0,1,0.184532,2,2
180300,330460,0,1,0.184532,2,2
180340,330460,0,1,0.184548,2,1
180380,330460,0,1,0.18457,2,2
180420,330460,0,1,0.184592,2,2
180460,330460,0,1,0.184614,2,2
180500,330460,0,1,0.195638,2,2
178500,330420,0,1,0,1,1
178540,330420,0,1,0.0122243,1,1
178580,330420,0,1,0.0484884,1,1
178620,330420,0,1,0.070355,1,2
178660,330420,0,1,0.0975136,1,2
178700,330420,0,1,0.124808,1,2
178740,330420,0,1,0.146578,1,2
178780,330420,0,1,0.168339,1,2
178820,330420,0,1,0.190094,1,2
178860,330420,0,1,0.211846,1,3
178900,330420,0,1,0.233596,1,3
178940,330420,0,1,0.266212,1,3
178980,330420,0,1,0.29337,1,3
179020,330420,0,1,0.320577,1,2
179060,330420,0,1,0.342324,1,2
179100,330420,0,1,0.364067,1,3
179140,330420,0,1,0.38581,1,3
179180,330420,0,1,0.407552,1,2
179220,330420,0,1,0.440159,1,3
179260,330420,0,1,0.461908,1,3
179300,330420,0,1,0.478255,1,3
179340,330420,0,1,0.451037,1,3
179380,330420,0,1,0.429292,1,2
179420,330420,0,1,0.402094,1,2
179460,330420,0,1,0.37494,1,2
179500,330420,0,1,0.353197,1,2
179540,330420,0,1,0.331454,1,2
179580,330420,0,1,0.30971,1,2
179620,330420,0,1,0.287966,1,2
179660,330420,0,1,0.26622,1,2
179700,330420,0,1,0.244474,1,2
179740,330420,0,1,0.222726,1,2
179780,330420,0,1,0.20637,1,2
179820,330420,0,1,0.190091,1,2
179860,330420,0,1,0.168339,1,2
179900,330420,0,1,0.162842,1,2
179940,330420,0,1,0.157444,1,2
179980,330420,0,1,0.141086,1,2
180020,330420,0,1,0.141064,1,2
180060,330420,0,1,0.141042,1,2
180100,330420,0,1,0.141025,1,2
180140,330420,0,1,0.141025,1,2
180180,330420,0,1,0.141025,1,2
180220,330420,0,1,0.141025,1,2
180260,330420,0,1,0.141025,2,2
180300,330420,0,1,0.141025,2,1
180340,330420,0,1,0.141042,2,1
180380,330420,0,1,0.141064,2,1
180420,330420,0,1,0.141086,2,2
180460,330420,0,1,0.157453,2,2
180500,330420,0,1,0.162853,2,2
180540,330420,0,1,0.173871,2,2
178500,330380,0,1,0.00241427,1,1
178540,330380,0,1,0.0316606,1,1
178580,330380,0,1,0.059361,1,2
178620,330380,0,1,0.0921516,1,2
178660,330380,0,1,0.113941,1,2
178700,330380,0,1,0.141086,1,2
178740,330380,0,1,0.168336,1,2
178780,330380,0,1,0.190094,1,2
178820,330380,0,1,0.211846,1,3
178860,330380,0,1,0.233596,1,3
178900,330380,0,1,0.255343,1,3
178940,330380,0,1,0.27709,1,3
178980,330380,0,1,0.309702,1,2
179020,330380,0,1,0.336861,1,2
179060,330380,0,1,0.364064,1,3
179100,330380,0,1,0.38581,1,3
179140,330380,0,1,0.407552,1,3
179180,330380,0,1,0.429295,1,2
179220,330380,0,1,0.451037,1,2
179260,330380,0,1,0.478255,1,3
179300,330380,0,1,0.461908,1,3
179340,330380,0,1,0.440159,1,3
179380,330380,0,1,0.407552,1,3
179420,330380,0,1,0.385807,1,3
179460,330380,0,1,0.358606,1,3
179500,330380,0,1,0.331454,1,2
179540,330380,0,1,0.30971,1,2
179580,330380,0,1,0.287966,1,2
179620,330380,0,1,0.26622,1,2
179660,330380,0,1,0.244474,1,2
179700,330380,0,1,0.222726,1,2
179740,330380,0,1,0.200976,1,2
179780,330380,0,1,0.179224,1,2
179820,330380,0,1,0.162853,1,2
179860,330380,0,1,0.146576,1,2
179900,330380,0,1,0.12481,1,2
179940,330380,0,1,0.119297,1,2
179980,330380,0,1,0.113916,1,2
180020,330380,0,1,0.0975136,1,2
180060,330380,0,1,0.0974916,1,2
180100,330380,0,1,0.0974751,1,2
180140,330380,0,1,0.0974751,1,2
180180,330380,0,1,0.0974751,1,2
180220,330380,0,1,0.0974751,1,2
180260,330380,0,1,0.0974751,2,1
180300,330380,0,1,0.0974751,2,1
180340,330380,0,1,0.0974916,2,2
180380,330380,0,1,0.0975136,2,1
180420,330380,0,1,0.113924,2,2
180460,330380,0,1,0.119308,2,2
180500,330380,0,1,0.135684,2,2
180540,330380,0,1,0.141075,2,2
180580,330380,0,1,0.130436,3,2
178500,330340,0,1,0,1,1
178540,330340,0,1,0.0316606,1,1
178580,330340,0,1,0.0756594,1,2
178620,330340,0,1,0.103019,1,2
178660,330340,0,1,0.1357,1,2
178700,330340,0,1,0.157469,1,2
178740,330340,0,1,0.184614,1,2
178780,330340,0,1,0.211843,1,2
178820,330340,0,1,0.233596,1,3
178860,330340,0,1,0.255343,1,3
178900,330340,0,1,0.27709,1,3
178940,330340,0,1,0.298835,1,3
178980,330340,0,1,0.32058,1,3
179020,330340,0,1,0.353189,1,3
179060,330340,0,1,0.38035,1,3
179100,330340,0,1,0.40755,1,3
179140,330340,0,1,0.429295,1,3
179180,330340,0,1,0.451037,1,2
179220,330340,0,1,0.472778,1,2
179260,330340,0,1,0.472776,1,3
179300,330340,0,1,0.44558,1,3
179340,330340,0,1,0.418425,1,3
179380,330340,0,1,0.396675,1,3
179420,330340,0,1,0.364067,1,3
179460,330340,0,1,0.342321,1,3
179500,330340,0,1,0.315116,1,3
179540,330340,0,1,0.287966,1,2
179580,330340,0,1,0.26622,1,2
179620,330340,0,1,0.244474,1,2
179660,330340,0,1,0.222726,1,2
179700,330340,0,1,0.200976,1,2
179740,330340,0,1,0.179224,1,2
179780,330340,0,1,0.157469,1,2
179820,330340,0,1,0.135709,1,2
179860,330340,0,1,0.119308,1,2
179900,330340,0,1,0.103027,1,2
179940,330340,0,1,0.0812247,1,2
179980,330340,0,1,0.0756759,1,2
180020,330340,0,1,0.0703333,1,2
180060,330340,0,1,0.0537889,1,2
180100,330340,0,1,0.0537723,1,2
180140,330340,0,1,0.0537723,1,2
180180,330340,0,1,0.0537723,1,1
180220,330340,0,1,0.0537723,1,1
180260,330340,0,1,0.0537723,2,1
180300,330340,0,1,0.0537723,2,1
180340,330340,0,1,0.0537889,2,2
180380,330340,0,1,0.0703387,2,1
180420,330340,0,1,0.0756869,2,1
180460,330340,0,1,0.0921353,2,2
180500,330340,0,1,0.0975026,2,2
180540,330340,0,1,0.103024,3,2
180580,330340,0,1,0.119297,3,2
180620,330340,0,1,0.108697,3,2
178500,330300,0,1,0.00135803,1,2
178540,330300,0,1,0.0316663,1,2
178580,330300,0,1,0.0756649,1,2
178620,330300,0,1,0.119264,1,2
178660,330300,0,1,0.146565,1,2
178700,330300,0,1,0.179216,1,2
178740,330300,0,1,0.200976,1,2
178780,330300,0,1,0.228123,1,2
178820,330300,0,1,0.255341,1,3
178860,330300,0,1,0.27709,1,3
178900,330300,0,1,0.298835,1,3
178940,330300,0,1,0.32058,1,3
178980,330300,0,1,0.342324,1,3
179020,330300,0,1,0.364067,1,3
179060,330300,0,1,0.396675,1,3
179100,330300,0,1,0.423837,1,3
179140,330300,0,1,0.451034,1,3
179180,330300,0,1,0.472778,1,2
179220,330300,0,1,0.472778,1,2
179260,330300,0,1,0.451037,1,2
179300,330300,0,1,0.429292,1,3
179340,330300,0,1,0.402094,1,3
179380,330300,0,1,0.37494,1,3
179420,330300,0,1,0.353189,1,3
179460,330300,0,1,0.32058,1,3
179500,330300,0,1,0.298832,1,2
179540,330300,0,1,0.271622,1,2
179580,330300,0,1,0.244474,1,2
179620,330300,0,1,0.222726,1,2
179660,330300,0,1,0.200976,1,2
179700,330300,0,1,0.179224,1,2
179740,330300,0,1,0.157469,1,2
179780,330300,0,1,0.135709,1,2
179820,330300,0,1,0.113941,1,2
179860,330300,0,1,0.0921598,1,2
179900,330300,0,1,0.0756869,1,2
179940,330300,0,1,0.0593636,1,2
179980,330300,0,1,0.0373395,1,2
180020,330300,0,1,0.0316606,1,2
180060,330300,0,1,0.0264645,1,2
180100,330300,0,1,0.0054321,1,2
180140,330300,0,1,0.0054321,1,2
180180,330300,0,1,0.0054321,1,2
180220,330300,0,1,0.0054321,1,2
180260,330300,0,1,0.0054321,2,2
180300,330300,0,1,0.0054321,2,2
180340,330300,0,1,0.0264645,2,2
180380,330300,0,1,0.0316663,2,1
180420,330300,0,1,0.0484831,2,2
180460,330300,0,1,0.0537778,2,2
180500,330300,0,1,0.059361,3,2
180540,330300,0,1,0.0756759,3,3
180580,330300,0,1,0.081222,3,3
180620,330300,0,1,0.0975136,3,3
180660,330300,0,1,0.108675,3,3
178500,330260,0,1,0.0054321,1,2
178540,330260,0,1,0.0484831,1,2
178580,330260,0,1,0.0756869,1,2
178620,330260,0,1,0.119286,1,2
178660,330260,0,1,0.162809,1,2
178700,330260,0,1,0.190081,1,2
178740,330260,0,1,0.222718,1,2
178780,330260,0,1,0.244474,1,2
178820,330260,0,1,0.271622,1,3
178860,330260,0,1,0.298832,1,3
178900,330260,0,1,0.32058,1,3
178940,330260,0,1,0.342324,1,3
178980,330260,0,1,0.364067,1,3
179020,330260,0,1,0.38581,1,3
179060,330260,0,1,0.407552,1,3
179100,330260,0,1,0.440159,1,3
179140,330260,0,1,0.467322,1,3
179180,330260,0,1,0.472778,1,2
179220,330260,0,1,0.451037,1,2
179260,330260,0,1,0.429295,1,2
179300,330260,0,1,0.407552,1,3
179340,330260,0,1,0.385807,1,3
179380,330260,0,1,0.358606,1,3
179420,330260,0,1,0.331454,1,3
179460,330260,0,1,0.309702,1,3
179500,330260,0,1,0.27709,1,2
179540,330260,0,1,0.255341,1,2
179580,330260,0,1,0.228123,1,2
179620,330260,0,1,0.200976,1,2
179660,330260,0,1,0.179224,1,2
179700,330260,0,1,0.157469,1,2
179740,330260,0,1,0.135709,1,2
179780,330260,0,1,0.113941,1,2
179820,330260,0,1,0.0921598,1,2
179860,330260,0,1,0.070355,1,2
179900,330260,0,1,0.0484965,1,2
179940,330260,0,1,0.0316663,1,2
179980,330260,0,1,0.0122243,1,2
180020,330260,0,1,0,1,2
180060,330260,0,1,0,1,2
180100,330260,0,1,0,1,2
180300,330260,0,1,0,2,2
180340,330260,0,1,0,2,2
180380,330260,0,1,0.00135803,2,1
180420,330260,0,1,0.0054321,2,2
180460,330260,0,1,0.0122243,2,2
180500,330260,0,1,0.0316606,3,2
180540,330260,0,1,0.0373369,3,3
180580,330260,0,1,0.0537889,3,3
180620,330260,0,1,0.0703468,3,3
180660,330260,0,1,0.0812247,3,3
178500,330220,0,1,0.0054321,1,1
178540,330220,0,1,0.0537723,1,2
178580,330220,0,1,0.09213,1,2
178620,330220,0,1,0.119308,1,2
178660,330220,0,1,0.162831,1,2
178700,330220,0,1,0.206326,1,2
178740,330220,0,1,0.233582,1,2
178780,330220,0,1,0.266212,1,2
178820,330220,0,1,0.287966,1,3
178860,330220,0,1,0.315116,1,3
178900,330220,0,1,0.342321,1,3
178940,330220,0,1,0.364067,1,3
178980,330220,0,1,0.38581,1,3
179020,330220,0,1,0.407552,1,3
179060,330220,0,1,0.429295,1,3
179100,330220,0,1,0.451037,1,3
179140,330220,0,1,0.467319,1,3
179180,330220,0,1,0.451034,1,2
179220,330220,0,1,0.429295,1,2
179260,330220,0,1,0.407552,1,3
179300,330220,0,1,0.38581,1,3
179340,330220,0,1,0.364067,1,3
179380,330220,0,1,0.342321,1,3
179420,330220,0,1,0.315116,1,2
179460,330220,0,1,0.287966,1,2
179500,330220,0,1,0.266212,1,2
179540,330220,0,1,0.233596,1,2
179580,330220,0,1,0.211843,1,2
179620,330220,0,1,0.184614,1,2
179660,330220,0,1,0.157469,1,2
179700,330220,0,1,0.135709,1,2
179740,330220,0,1,0.113941,1,2
179780,330220,0,1,0.0921598,1,2
179820,330220,0,1,0.070355,1,2
179860,330220,0,1,0.0484965,1,2
179900,330220,0,1,0.0264697,1,2
179940,330220,0,1,0.00135803,1,2
179980,330220,0,1,0,1,2
180460,330220,0,1,0,2,2
180500,330220,0,1,0,3,2
180540,330220,0,1,0.0054321,3,3
180580,330220,0,1,0.0264645,3,3
180620,330220,0,1,0.0373395,3,3
180660,330220,0,1,0.0593662,3,3
180700,330220,0,1,0.0793572,3,3
178460,330180,0,1,0.0217284,1,1
178500,330180,0,1,0.0054321,1,1
178540,330180,0,1,0.0537723,1,1
178580,330180,0,1,0.0974751,1,2
178620,330180,0,1,0.130403,1,2
178660,330180,0,1,0.162848,1,2
178700,330180,0,1,0.206343,1,2
178740,330180,0,1,0.233585,1,2
178780,330180,0,1,0.266212,1,2
178820,330180,0,1,0.29337,1,3
178860,330180,0,1,0.320577,1,3
178900,330180,0,1,0.353189,1,3
178940,330180,0,1,0.38035,1,3
178980,330180,0,1,0.402097,1,3
179020,330180,0,1,0.418425,1,3
179060,330180,0,1,0.440167,1,3
179100,330180,0,1,0.456521,1,3
179140,330180,0,1,0.440167,1,3
179180,330180,0,1,0.423837,1,3
179220,330180,0,1,0.40755,1,3
179260,330180,0,1,0.38581,1,3
179300,330180,0,1,0.364067,1,3
179340,330180,0,1,0.342324,1,2
179380,330180,0,1,0.32058,1,2
179420,330180,0,1,0.298832,1,2
179460,330180,0,1,0.271622,1,2
179500,330180,0,1,0.244474,1,2
179540,330180,0,1,0.222718,1,2
179580,330180,0,1,0.190094,1,2
179620,330180,0,1,0.168336,1,2
179660,330180,0,1,0.141086,1,2
179700,330180,0,1,0.113941,1,3
179740,330180,0,1,0.0921598,1,2
179780,330180,0,1,0.070355,1,2
179820,330180,0,1,0.0484965,1,2
179860,330180,0,1,0.0264697,1,2
179900,330180,0,1,0.00135803,1,2
179940,330180,0,1,0,1,2
180540,330180,0,1,0,3,3
180580,330180,0,1,0,3,3
180620,330180,0,1,0.0122243,3,3
180660,330180,0,1,0.0373395,3,3
180700,330180,0,1,0.0703358,3,3
178460,330140,0,1,0.0217284,1,1
178500,330140,0,1,0.0054321,1,1
178540,330140,0,1,0.0537723,1,1
178580,330140,0,1,0.09213,1,1
178620,330140,0,1,0.119308,1,2
178660,330140,0,1,0.162831,1,2
178700,330140,0,1,0.190086,1,2
178740,330140,0,1,0.222718,1,2
178780,330140,0,1,0.249874,1,2
178820,330140,0,1,0.277087,1,3
178860,330140,0,1,0.309702,1,3
178900,330140,0,1,0.336861,1,3
178940,330140,0,1,0.364062,1,3
178980,330140,0,1,0.38035,1,3
179020,330140,0,1,0.396683,1,3
179060,330140,0,1,0.418425,1,3
179100,330140,0,1,0.434773,1,3
179140,330140,0,1,0.418425,1,3
179180,330140,0,1,0.396683,1,3
179220,330140,0,1,0.38035,1,3
179260,330140,0,1,0.364064,1,3
179300,330140,0,1,0.342324,1,2
179340,330140,0,1,0.32058,1,2
179380,330140,0,1,0.298835,1,2
179420,330140,0,1,0.27709,1,2
179460,330140,0,1,0.255341,1,2
179500,330140,0,1,0.228123,1,3
179540,330140,0,1,0.200976,1,3
179580,330140,0,1,0.179216,1,3
179620,330140,0,1,0.146578,1,3
179660,330140,0,1,0.124808,1,3
179700,330140,0,1,0.0975136,1,2
179740,330140,0,1,0.070355,1,2
179780,330140,0,1,0.0484965,1,2
179820,330140,0,1,0.0264697,1,2
179860,330140,0,1,0.00135803,1,2
179900,330140,0,1,0,1,2
180620,330140,0,1,0,3,3
180660,330140,0,1,0.0264615,3,3
180700,330140,0,1,0.0353889,3,3
178500,330100,0,1,0.0054321,1,1
178540,330100,0,1,0.0484831,1,1
178580,330100,0,1,0.0756869,1,1
178620,330100,0,1,0.119286,1,1
178660,330100,0,1,0.14657,1,2
178700,330100,0,1,0.179216,1,2
178740,330100,0,1,0.20637,1,2
178780,330100,0,1,0.233593,1,2
178820,330100,0,1,0.266212,1,3
178860,330100,0,1,0.29337,1,3
178900,330100,0,1,0.320574,1,3
178940,330100,0,1,0.336861,1,3
178980,330100,0,1,0.353197,1,3
179020,330100,0,1,0.37494,1,3
179060,330100,0,1,0.396666,1,3
179100,330100,0,1,0.402094,1,3
179140,330100,0,1,0.396675,1,3
179180,330100,0,1,0.37494,1,3
179220,330100,0,1,0.353197,1,3
179260,330100,0,1,0.336861,1,3
179300,330100,0,1,0.320577,1,3
179340,330100,0,1,0.298835,1,3
179380,330100,0,1,0.27709,1,2
179420,330100,0,1,0.255343,1,2
179460,330100,0,1,0.233596,1,3
179500,330100,0,1,0.211843,1,3
179540,330100,0,1,0.184614,1,3
179580,330100,0,1,0.157469,1,3
179620,330100,0,1,0.1357,1,3
179660,330100,0,1,0.103029,1,3
179700,330100,0,1,0.081222,1,2
179740,330100,0,1,0.0537889,1,2
179780,330100,0,1,0.0264697,1,2
179820,330100,0,1,0.00135803,1,2
179860,330100,0,1,0,1,2
180660,330100,0,1,0,3,3
180700,330100,0,1,0,3,3
178500,330060,0,1,0.00135803,1,1
178540,330060,0,1,0.0316663,1,1
178580,330060,0,1,0.0756649,1,1
178620,330060,0,1,0.103021,1,1
178660,330060,0,1,0.1357,1,2
178700,330060,0,1,0.162853,1,2
178740,330060,0,1,0.190091,1,2
178780,330060,0,1,0.222718,1,2
178820,330060,0,1,0.249874,1,3
178860,330060,0,1,0.277084,1,3
178900,330060,0,1,0.29337,1,3
178940,330060,0,1,0.30971,1,3
178980,330060,0,1,0.331454,1,3
179020,330060,0,1,0.353181,1,3
179060,330060,0,1,0.358606,1,3
179100,330060,0,1,0.374935,1,3
179140,330060,0,1,0.364064,1,3
179180,330060,0,1,0.353189,1,3
179220,330060,0,1,0.331454,1,3
179260,330060,0,1,0.30971,1,3
179300,330060,0,1,0.29337,1,3
179340,330060,0,1,0.277087,1,3
179380,330060,0,1,0.255343,1,3
179420,330060,0,1,0.233596,1,3
179460,330060,0,1,0.211846,1,3
179500,330060,0,1,0.190094,1,3
179540,330060,0,1,0.168336,1,3
179580,330060,0,1,0.141086,1,3
179620,330060,0,1,0.113941,1,3
179660,330060,0,1,0.0921516,1,3
179700,330060,0,1,0.0593662,1,2
179740,330060,0,1,0.0373369,1,2
179780,330060,0,1,0.0054321,1,2
179820,330060,0,1,0,1,2
178500,330020,0,1,0,1,1
178540,330020,0,1,0.0316606,1,1
178580,330020,0,1,0.059361,1,1
178620,330020,0,1,0.0921516,1,1
178660,330020,0,1,0.119308,1,1
178700,330020,0,1,0.146576,1,1
178740,330020,0,1,0.179216,1,2
178780,330020,0,1,0.20637,1,2
178820,330020,0,1,0.23359,1,3
178860,330020,0,1,0.249874,1,3
178900,330020,0,1,0.26622,1,3
178940,330020,0,1,0.287966,1,3
178980,330020,0,1,0.309694,1,3
179020,330020,0,1,0.315116,1,3
179060,330020,0,1,0.336861,1,3
179100,330020,0,1,0.353189,1,3
179140,330020,0,1,0.336861,1,3
179180,330020,0,1,0.320577,1,3
179220,330020,0,1,0.309702,1,3
179260,330020,0,1,0.287966,1,3
179300,330020,0,1,0.26622,1,2
179340,330020,0,1,0.249874,1,2
179380,330020,0,1,0.233593,1,2
179420,330020,0,1,0.211846,1,3
179460,330020,0,1,0.190094,1,3
179500,330020,0,1,0.168339,1,3
179540,330020,0,1,0.146578,1,3
179580,330020,0,1,0.124808,1,3
179620,330020,0,1,0.0975136,1,3
179660,330020,0,1,0.070355,1,3
179700,330020,0,1,0.0484884,1,2
179740,330020,0,1,0.0122243,1,2
179780,330020,0,1,0,1,2
178500,329980,0,1,0,1,1
178540,329980,0,1,0.0122243,1,1
178580,329980,0,1,0.0484884,1,1
178620,329980,0,1,0.0756869,1,1
178660,329980,0,1,0.103027,1,1
178700,329980,0,1,0.1357,1,1
178740,329980,0,1,0.162853,1,1
178780,329980,0,1,0.190089,1,2
178820,329980,0,1,0.20637,1,3
178860,329980,0,1,0.222726,1,3
178900,329980,0,1,0.244474,1,3
178940,329980,0,1,0.266204,1,3
178980,329980,0,1,0.271622,1,3
179020,329980,0,1,0.29337,1,3
179060,329980,0,1,0.315116,1,3
179100,329980,0,1,0.320574,1,3
179140,329980,0,1,0.309702,1,3
179180,329980,0,1,0.29337,1,3
179220,329980,0,1,0.277087,1,3
179260,329980,0,1,0.266212,1,3
179300,329980,0,1,0.244474,1,2
179340,329980,0,1,0.222726,1,2
179380,329980,0,1,0.20637,1,2
179420,329980,0,1,0.190091,1,2
179460,329980,0,1,0.168339,1,2
179500,329980,0,1,0.146578,1,3
179540,329980,0,1,0.12481,1,3
179580,329980,0,1,0.103029,1,3
179620,329980,0,1,0.081222,1,3
179660,329980,0,1,0.0537889,1,3
179700,329980,0,1,0.0264697,1,2
179740,329980,0,1,0.00241427,1,2
178540,329940,0,1,0.00135803,1,1
178580,329940,0,1,0.0316663,1,1
178620,329940,0,1,0.0593636,1,1
178660,329940,0,1,0.0921516,1,1
178700,329940,0,1,0.119308,1,1
178740,329940,0,1,0.146573,1,1
178780,329940,0,1,0.162853,1,1
178820,329940,0,1,0.179224,1,3
178860,329940,0,1,0.200976,1,3
178900,329940,0,1,0.22271,1,3
178940,329940,0,1,0.228123,1,3
178980,329940,0,1,0.249874,1,3
179020,329940,0,1,0.271622,1,3
179060,329940,0,1,0.287957,1,3
179100,329940,0,1,0.293359,1,3
179140,329940,0,1,0.277084,1,3
179180,329940,0,1,0.266212,1,3
179220,329940,0,1,0.249874,1,3
179260,329940,0,1,0.233593,1,3
179300,329940,0,1,0.222718,1,3
179340,329940,0,1,0.200976,1,2
179380,329940,0,1,0.179224,1,2
179420,329940,0,1,0.162853,1,2
179460,329940,0,1,0.146576,1,2
179500,329940,0,1,0.12481,1,2
179540,329940,0,1,0.103029,1,3
179580,329940,0,1,0.0812247,1,3
179620,329940,0,1,0.0593662,1,2
179660,329940,0,1,0.0373369,1,2
179700,329940,0,1,0.0054321,1,2
179740,329940,0,1,0,1,2
178540,329900,0,1,0,1,1
178580,329900,0,1,0.0122243,1,1
178620,329900,0,1,0.0484884,1,1
178660,329900,0,1,0.0756869,1,1
178700,329900,0,1,0.103024,1,1
178740,329900,0,1,0.119308,1,1
